year,election,office,candidate,first_name,middle_name,last_name,suffix
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JAMAR IZZO IZZARD,JAMAR,IZZO,IZZARD,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JIMMIE MOORE,JIMMIE,,MOORE,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,LESLIE ACOSTA,LESLIE,,ACOSTA,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ROSITA C YOUNGBLOOD,ROSITA,C,YOUNGBLOOD,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,BOBBY CURRY,BOBBIE,T,CURRY,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,CHRIS RABB,CHRIS,,RABB,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,TONYELLE COOK ARTIS,TONYELLE,COOK,ARTIS,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,LATRYSE MCDOWELL,LATRYSE,,MCDOWELL,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,STEPHEN KINSEY,STEPHEN,,KINSEY,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JARED SOLOMON,JARED,,SOLOMON,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARK B COHEN,MARK,B,COHEN,
2016,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ISABELLA FITZGERALD,ISABELLA,,FITZGERALD,
2016,primary,SENATOR IN THE GENERAL ASSEMBLY,JOHN H MORLEY JR,JOHN,H,MORLEY,JR
2016,primary,SENATOR IN THE GENERAL ASSEMBLY,LAWRENCE M FARNESE JR,LAWRENCE,M,FARNESE,JR
2016,primary,SENATOR IN THE GENERAL ASSEMBLY,SHARIF STREET,SHARIF,T,STREET,
2016,primary,SENATOR IN THE GENERAL ASSEMBLY,JOHN SABATINA,JOHN,P,SABATINA,JR
2016,primary,SENATOR IN THE GENERAL ASSEMBLY,KEVIN J BOYLE,KEVIN,J,BOYLE,
2016,primary,SENATOR IN THE GENERAL ASSEMBLY,ROSS FEINBERG,ROSS,,FEINBERG,
2016,primary,SENATOR IN THE GENERAL ASSEMBLY,VINCENT HUGHES,VINCENT,J,HUGHES,
2016,primary,STATE TREASURER,JOE TORSELLA,JOE,,TORSELLA,
2016,primary,STATE TREASURER,OTTO VOIT,OTTO,,VOIT,
2016,primary,UNITED STATES SENATOR,JOE SESTAK,JOE,,SESTAK,
2016,primary,UNITED STATES SENATOR,JOHN FETTERMAN,JOHN,,FETTERMAN,
2016,primary,UNITED STATES SENATOR,JOSEPH J VODVARKA,JOSEPH,JOHN,VODVARKA,
2016,primary,UNITED STATES SENATOR,KATIE MCGINTY,KATIE,,MCGINTY,
2016,primary,UNITED STATES SENATOR,PAT TOOMEY,PAT,,TOOMEY,
2017,general,CITY CONTROLLER,REBECCA RHYNHART,REBECCA,,RHYNHART,
2017,general,CITY CONTROLLER,MICHAEL TOMLINSON,MICHAEL,J,TOMLINSON,
2017,general,DISTRICT ATTORNEY,LAWRENCE S KRASNER,LAWRENCE,S,KRASNER,
2017,general,DISTRICT ATTORNEY,BETH GROSSMAN,BETH,,GROSSMAN,
2017,general,JUDGE OF THE COMMONWEALTH COURT,ELLEN CEISLER,ELLEN,GREEN,CEISLER,
2017,general,JUDGE OF THE COMMONWEALTH COURT,IRENE M CLARK,IRENE,M,CLARK,
2017,general,JUDGE OF THE COMMONWEALTH COURT,CHRISTINE FIZZANO CANNON,CHRISTINE,FIZZANO,CANNON,
2017,general,JUDGE OF THE COMMONWEALTH COURT,PAUL LALLEY,PAUL,,LALLEY,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,VINCENT FURLONG,VINCENT,,FURLONG,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,DEBORAH CANTY,DEBORAH,,CANTY,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,DEBORAH CIANFRANI,DEBORAH,D,CIANFRANI,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,LUCRETIA C CLEMONS,LUCRETIA,C,CLEMONS,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,MARK B COHEN,MARK,B,COHEN,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,SHANESE JOHNSON,SHANESE,,JOHNSON,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,STELLA TSAI,STELLA,,TSAI,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,VIKKI KRISTIANSSON,VIKKI,,KRISTIANSSON,
2017,general,JUDGE OF THE COURT OF COMMON PLEAS,ZAC SHAFFER,ZAC,,SHAFFER,
2017,general,JUDGE OF THE MUNICIPAL COURT,MARISSA BRUMBACH,MARISSA,,BRUMBACH,
2017,general,JUDGE OF THE MUNICIPAL COURT,MATT WOLF,MATT,,WOLF,
2017,general,JUDGE OF THE SUPERIOR COURT,CAROLYN H NICHOLS,CAROLYN,H,NICHOLS,
2017,general,JUDGE OF THE SUPERIOR COURT,DEBBIE KUNSELMAN,DEBBIE,,KUNSELMAN,
2017,general,JUDGE OF THE SUPERIOR COURT,GEOFF MOULTON,GEOFF,,MOULTON,
2017,general,JUDGE OF THE SUPERIOR COURT,MARIA MCLAUGHLIN,MARIA,,MCLAUGHLIN,
2017,general,JUDGE OF THE SUPERIOR COURT,JULES MERMELSTEIN,JULES,,MERMELSTEIN,
2017,general,JUDGE OF THE SUPERIOR COURT,CRAIG STEDMAN,CRAIG,,STEDMAN,
2017,general,JUDGE OF THE SUPERIOR COURT,EMIL GIORDANO,EMIL,,GIORDANO,
2017,general,JUDGE OF THE SUPERIOR COURT,MARY MURRAY,MARY,,MURRAY,
2017,general,JUDGE OF THE SUPERIOR COURT,WADE A KAGARISE,WADE,A,KAGARISE,
2017,general,JUSTICE OF THE SUPREME COURT,DWAYNE WOODRUFF,DWAYNE,D,WOODRUFF,
2017,general,JUSTICE OF THE SUPREME COURT,SALLIE MUNDY,SALLIE,,MUNDY,
2017,primary,CITY CONTROLLER,ALAN L BUTKOVITZ,ALAN,L,BUTKOVITZ,
2017,primary,CITY CONTROLLER,REBECCA RHYNHART,REBECCA,,RHYNHART,
2017,primary,CITY CONTROLLER,MICHAEL TOMLINSON,MICHAEL,J,TOMLINSON,
2017,primary,DISTRICT ATTORNEY,JOE KHAN,JOE,,KHAN,
2017,primary,DISTRICT ATTORNEY,JOHN O NEILL,JOHN,,ONEILL,
2017,primary,DISTRICT ATTORNEY,LAWRENCE S KRASNER,LAWRENCE,S,KRASNER,
2017,primary,DISTRICT ATTORNEY,MICHAEL W UNTERMEYER,MICHAEL,W,UNTERMEYER,
2017,primary,DISTRICT ATTORNEY,RICH NEGRIN,RICH,,NEGRIN,
2017,primary,DISTRICT ATTORNEY,TARIQ KARIM EL SHABAZZ,TARIQ,KARIM,EL-SHABAZZ,
2017,primary,DISTRICT ATTORNEY,TERESA CARR DENI,TERESA,CARR,DENI,
2017,primary,DISTRICT ATTORNEY,BETH GROSSMAN,BETH,,GROSSMAN,
2017,primary,JUDGE OF THE COMMONWEALTH COURT,BRYAN BARBIN,BRYAN,,BARBIN,
2017,primary,JUDGE OF THE COMMONWEALTH COURT,ELLEN CEISLER,ELLEN,GREEN,CEISLER,
2017,primary,JUDGE OF THE COMMONWEALTH COURT,IRENE M CLARK,IRENE,M,CLARK,
2017,primary,JUDGE OF THE COMMONWEALTH COURT,JOE COSGROVE,JOE,,COSGROVE,
2017,primary,JUDGE OF THE COMMONWEALTH COURT,TIMOTHY BARRY,TIMOTHY,,BARRY,
2017,primary,JUDGE OF THE COMMONWEALTH COURT,TODD EAGEN,TODD,,EAGEN,
2017,primary,JUDGE OF THE COMMONWEALTH COURT,CHRISTINE FIZZANO CANNON,CHRISTINE,FIZZANO,CANNON,
2017,primary,JUDGE OF THE COMMONWEALTH COURT,PAUL LALLEY,PAUL,,LALLEY,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,BILL RICE,BILL,,RICE,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,BRIAN MCLAUGHLIN,BRIAN,,MCLAUGHLIN,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,CRYSTAL B POWELL,CRYSTAL,B,POWELL,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,DANIEL R SULMAN,DANIEL,R,SULMAN,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,DANYL S PATTERSON,DANYL,S,PATTERSON,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,DAVID CONROY,DAVID,H,CONROY,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,DEBORAH CANTY,DEBORAH,,CANTY,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,DEBORAH CIANFRANI,DEBORAH,D,CIANFRANI,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,HENRY MCGREGOR SIAS,HENRY,MCGREGOR,SIAS,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,JENNIFER SCHULTZ,JENNIFER,,SCHULTZ,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,JOHN MACORETTA,JOHN,,MACORETTA,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,JON MARSHALL,JON,,MARSHALL,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,LAWRENCE J BOZZELLI,LAWRENCE,J,BOZZELLI,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,LEON GOODMAN,LEON,,GOODMAN,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,LEONARD DEUTCHMAN,LEONARD,,DEUTCHMAN,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,LUCRETIA C CLEMONS,LUCRETIA,C,CLEMONS,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,MARK B COHEN,MARK,B,COHEN,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,MARK J MOORE,MARK,J,MOORE,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,RANIA MAJOR,RANIA,,MAJOR,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,SHANESE JOHNSON,SHANESE,,JOHNSON,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,STELLA TSAI,STELLA,,TSAI,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,TERRI M BOOKER,TERRI,M,BOOKER,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,VIKKI KRISTIANSSON,VIKKI,,KRISTIANSSON,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,VINCENT FURLONG,VINCENT,,FURLONG,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,VINCENT MELCHIORRE,VINCENT,N,MELCHIORRE,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,WENDI BARISH,WENDI,,BARISH,
2017,primary,JUDGE OF THE COURT OF COMMON PLEAS,ZAC SHAFFER,ZAC,,SHAFFER,
2017,primary,JUDGE OF THE MUNICIPAL COURT,BILL RICE,BILL,,RICE,
2017,primary,JUDGE OF THE MUNICIPAL COURT,GEORGE TWARDY,GEORGE,,TWARDY,
2017,primary,JUDGE OF THE MUNICIPAL COURT,JON MARSHALL,JON,,MARSHALL,
2017,primary,JUDGE OF THE MUNICIPAL COURT,MARISSA BRUMBACH,MARISSA,,BRUMBACH,
2017,primary,JUDGE OF THE MUNICIPAL COURT,MATT WOLF,MATT,,WOLF,
2017,primary,JUDGE OF THE MUNICIPAL COURT,SHERMAN TOPPIN,SHERMAN,,TOPPIN,
2017,primary,JUDGE OF THE SUPERIOR COURT,BILL CAYE,BILL,,CAYE,
2017,primary,JUDGE OF THE SUPERIOR COURT,CAROLYN H NICHOLS,CAROLYN,H,NICHOLS,
2017,primary,JUDGE OF THE SUPERIOR COURT,DEBBIE KUNSELMAN,DEBBIE,,KUNSELMAN,
2017,primary,JUDGE OF THE SUPERIOR COURT,GEOFF MOULTON,GEOFF,,MOULTON,
2017,primary,JUDGE OF THE SUPERIOR COURT,MARIA MCLAUGHLIN,MARIA,,MCLAUGHLIN,
2017,primary,JUDGE OF THE SUPERIOR COURT,CRAIG STEDMAN,CRAIG,,STEDMAN,
2017,primary,JUDGE OF THE SUPERIOR COURT,EMIL GIORDANO,EMIL,,GIORDANO,
2017,primary,JUDGE OF THE SUPERIOR COURT,MARY MURRAY,MARY,,MURRAY,
2017,primary,JUDGE OF THE SUPERIOR COURT,PAULA A PATRICK,PAULA,A,PATRICK,
2017,primary,JUDGE OF THE SUPERIOR COURT,WADE A KAGARISE,WADE,A,KAGARISE,
2017,primary,JUSTICE OF THE SUPREME COURT,DWAYNE WOODRUFF,DWAYNE,D,WOODRUFF,
2017,primary,JUSTICE OF THE SUPREME COURT,SALLIE MUNDY,SALLIE,,MUNDY,
2018,general,GOVERNOR,TOM WOLF,TOM,,WOLF,
2018,general,GOVERNOR,PAUL GLOVER,PAUL,,GLOVER,
2018,general,GOVERNOR,KEN V KRAWCHUK,KEN,V,KRAWCHUK,
2018,general,GOVERNOR,SCOTT R WAGNER,SCOTT,R,WAGNER,
2018,general,REPRESENTATIVE IN CONGRESS,BRENDAN F BOYLE,BRENDAN,F,BOYLE,
2018,general,REPRESENTATIVE IN CONGRESS,DAVID TORRES,DAVID,,TORRES,
2018,general,REPRESENTATIVE IN CONGRESS,DWIGHT EVANS,DWIGHT,,EVANS,
2018,general,REPRESENTATIVE IN CONGRESS,BRYAN E LEIB,BRYAN,E,LEIB,
2018,general,REPRESENTATIVE IN CONGRESS,MARY GAY SCANLON,MARY,GAY,SCANLON,
2018,general,REPRESENTATIVE IN CONGRESS,PEARL KIM,PEARL,,KIM,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DARYL BOLING,DARYL,,BOLING,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,THOMAS P MURT,THOMAS,P,MURT,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MIKE DOYLE,MIKE,,DOYLE,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARTINA WHITE,MARTINA,,WHITE,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,KEVIN J BOYLE,KEVIN,J,BOYLE,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MIKE DRISCOLL,MIKE,,DRISCOLL,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ED NEILSON,ED,,NEILSON,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARYLOUISE ISAACSON,MARYLOUISE,,ISAACSON,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JOE HOHENSTEIN,JOE,,HOHENSTEIN,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,PATTY PAT KOZLOWSKI,PATTY,PAT,KOZLOWSKI,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JASON T DAWKINS,JASON,T,DAWKINS,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ANGEL CRUZ,ANGEL,L,CRUZ,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MALCOLM KENYATTA,MALCOLM,,KENYATTA,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MILTON STREET,MILTON,,STREET,SR
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,BRIAN SIMS,BRIAN,K,SIMS,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JAMES MCDEVITT,JAMES,,MCDEVITT,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ELIZABETH FIEDLER,ELIZABETH,,FIEDLER,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARIA P DONATUCCI,MARIA,P,DONATUCCI,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JORDAN A HARRIS,JORDAN,A,HARRIS,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JAMES R ROEBUCK,JAMES,R,ROEBUCK,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,VANESSA L BROWN,VANESSA,L,BROWN,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JOANNA E MCCLINTON,JOANNA,E,MCCLINTON,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MORGAN CEPHAS,MORGAN,,CEPHAS,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,PAMELA DELISSIO,PAMELA,A,DELISSIO,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MATT BALTSAR,MATT,,BALTSAR,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,SEAN STEVENS,SEAN,P,STEVENS,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DONNA BULLOCK,DONNA,,BULLOCK,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DANILO BURGOS,DANILO,R,BURGOS,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ROSITA C YOUNGBLOOD,ROSITA,C,YOUNGBLOOD,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,CHRIS RABB,CHRIS,,RABB,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,STEPHEN KINSEY,STEPHEN,,KINSEY,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JARED SOLOMON,JARED,,SOLOMON,
2018,general,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ISABELLA FITZGERALD,ISABELLA,,FITZGERALD,
2018,general,SENATOR IN THE GENERAL ASSEMBLY,CHRISTINE M TARTAGLIONE,CHRISTINE,M,TARTAGLIONE,
2018,general,SENATOR IN THE GENERAL ASSEMBLY,ART HAYWOOD,ART,,HAYWOOD,
2018,general,SENATOR IN THE GENERAL ASSEMBLY,RON HOLT,RON,,HOLT,
2018,general,SENATOR IN THE GENERAL ASSEMBLY,ANTHONY HARDY WILLIAMS,ANTHONY,HARDY,WILLIAMS,
2018,general,UNITED STATES SENATOR,BOB CASEY JR,BOB,,CASEY,JR
2018,general,UNITED STATES SENATOR,NEAL GALE,NEAL,,GALE,
2018,general,UNITED STATES SENATOR,DALE R KERNS JR,DALE,R,KERNS,JR
2018,general,UNITED STATES SENATOR,LOU BARLETTA,LOU,,BARLETTA,
2018,primary,GOVERNOR,TOM WOLF,TOM,,WOLF,
2018,primary,GOVERNOR,LAURA ELLSWORTH,LAURA,,ELLSWORTH,
2018,primary,GOVERNOR,PAUL MANGO,PAUL,,MANGO,
2018,primary,GOVERNOR,SCOTT R WAGNER,SCOTT,R,WAGNER,
2018,primary,LIEUTENANT GOVERNOR,JOHN FETTERMAN,JOHN,,FETTERMAN,
2018,primary,LIEUTENANT GOVERNOR,KATHI COZZONE,KATHI,,COZZONE,
2018,primary,LIEUTENANT GOVERNOR,MIKE STACK,MIKE,,STACK,
2018,primary,LIEUTENANT GOVERNOR,NINA AHMAD,NINA,,AHMAD,
2018,primary,LIEUTENANT GOVERNOR,RAY SOSA,RAY,,SOSA,
2018,primary,LIEUTENANT GOVERNOR,DIANA IREY VAUGHAN,DIANA,IREY,VAUGHAN,
2018,primary,LIEUTENANT GOVERNOR,JEFF BARTOS,JEFF,,BARTOS,
2018,primary,LIEUTENANT GOVERNOR,KATHY CODER,KATHY,,CODER,
2018,primary,LIEUTENANT GOVERNOR,PEG LUKSIK,PEG,,LUKSIK,
2018,primary,REPRESENTATIVE IN CONGRESS,BRENDAN F BOYLE,BRENDAN,F,BOYLE,
2018,primary,REPRESENTATIVE IN CONGRESS,MICHELE LAWRENCE,MICHELE,,LAWRENCE,
2018,primary,REPRESENTATIVE IN CONGRESS,DAVID TORRES,DAVID,,TORRES,
2018,primary,REPRESENTATIVE IN CONGRESS,DWIGHT EVANS,DWIGHT,,EVANS,
2018,primary,REPRESENTATIVE IN CONGRESS,KEVIN JOHNSON,KEVIN,,JOHNSON,
2018,primary,REPRESENTATIVE IN CONGRESS,BRYAN E LEIB,BRYAN,E,LEIB,
2018,primary,REPRESENTATIVE IN CONGRESS,ASHLEY LUNKENHEIMER,ASHLEY,,LUNKENHEIMER,
2018,primary,REPRESENTATIVE IN CONGRESS,GREG VITALI,GREG,,VITALI,
2018,primary,REPRESENTATIVE IN CONGRESS,LARRY ARATA,LARRY,,ARATA,
2018,primary,REPRESENTATIVE IN CONGRESS,LINDY LI,LINDY,,LI,
2018,primary,REPRESENTATIVE IN CONGRESS,MARGO DAVIDSON,MARGO,,DAVIDSON,
2018,primary,REPRESENTATIVE IN CONGRESS,MARY GAY SCANLON,MARY,GAY,SCANLON,
2018,primary,REPRESENTATIVE IN CONGRESS,MOLLY SHEEHAN,MOLLY,,SHEEHAN,
2018,primary,REPRESENTATIVE IN CONGRESS,RICH LAZER,RICH,,LAZER,
2018,primary,REPRESENTATIVE IN CONGRESS,THADDEUS KIRKLAND,THADDEUS,,KIRKLAND,
2018,primary,REPRESENTATIVE IN CONGRESS,THERESA M WRIGHT,THERESA,M,WRIGHT,
2018,primary,REPRESENTATIVE IN CONGRESS,PEARL KIM,PEARL,,KIM,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DARYL BOLING,DARYL,,BOLING,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,THOMAS P MURT,THOMAS,P,MURT,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MIKE DOYLE,MIKE,,DOYLE,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARTINA WHITE,MARTINA,,WHITE,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,KEVIN J BOYLE,KEVIN,J,BOYLE,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MIKE DRISCOLL,MIKE,,DRISCOLL,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ED NEILSON,ED,,NEILSON,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEBBY DERRICKS,DEBBY,,DERRICKS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MICHAEL H O BRIEN,MICHAEL,H,OBRIEN,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DAN MARTINO,DAN,,MARTINO,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JOE HOHENSTEIN,JOE,,HOHENSTEIN,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MAGGIE BORSKI,MAGGIE,,BORSKI,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,SEAN KILKENNY,SEAN,,KILKENNY,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,PATTY PAT KOZLOWSKI,PATTY,PAT,KOZLOWSKI,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ABU VICENTE EDWARDS,ABU,VICENTE,EDWARDS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JASON T DAWKINS,JASON,T,DAWKINS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ANGEL CRUZ,ANGEL,L,CRUZ,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ALEX DEERING,ALEX,,DEERING,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,GILBERTO GONZALEZ,GILBERTO,,GONZALEZ,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,LEWIS NASH SR,LEWIS,,NASH,SR
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,LEWIS THOMAS III,LEWIS,,THOMAS,III
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MALCOLM KENYATTA,MALCOLM,,KENYATTA,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MILTON STREET,MILTON,,STREET,SR
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,BRIAN SIMS,BRIAN,K,SIMS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ELIZABETH FIEDLER,ELIZABETH,,FIEDLER,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JONATHAN ROWAN,JONATHAN,,ROWAN,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,NICHOLAS DIDONATO JR,NICHOLAS,,DIDONATO,JR
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,TOM WYATT,THOMAS,,WYATT,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MARIA P DONATUCCI,MARIA,P,DONATUCCI,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JORDAN A HARRIS,JORDAN,A,HARRIS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DIANE SETTLES,DIANE,,SETTLES,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JAMES R ROEBUCK,JAMES,R,ROEBUCK,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JEFF CURRY,JEFF,,CURRY,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,RAY BAILEY,RAY,,BAILEY,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,VANESSA L BROWN,VANESSA,L,BROWN,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WANDA LOGAN,WANDA,,LOGAN,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JOANNA E MCCLINTON,JOANNA,E,MCCLINTON,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MORGAN CEPHAS,MORGAN,,CEPHAS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,PAMELA DELISSIO,PAMELA,A,DELISSIO,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,SEAN STEVENS,SEAN,P,STEVENS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DONNA BULLOCK,DONNA,,BULLOCK,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DANILO BURGOS,DANILO,R,BURGOS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,EMILIO VAZQUEZ,EMILIO,,VAZQUEZ,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,FREDERICK RAMIREZ,FREDERICK,,RAMIREZ,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,BERNARD A WILLIAMS,BERNARD,A,WILLIAMS,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ROSITA C YOUNGBLOOD,ROSITA,C,YOUNGBLOOD,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,CHRIS RABB,CHRIS,,RABB,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,MELISSA SCOTT,MELISSA,,SCOTT,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,STEPHEN KINSEY,STEPHEN,,KINSEY,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,JARED SOLOMON,JARED,,SOLOMON,
2018,primary,REPRESENTATIVE IN THE GENERAL ASSEMBLY,ISABELLA FITZGERALD,ISABELLA,,FITZGERALD,
2018,primary,SENATOR IN THE GENERAL ASSEMBLY,CHRISTINE M TARTAGLIONE,CHRISTINE,M,TARTAGLIONE,
2018,primary,SENATOR IN THE GENERAL ASSEMBLY,ART HAYWOOD,ART,,HAYWOOD,
2018,primary,SENATOR IN THE GENERAL ASSEMBLY,JAMES WILLIAMS,JAMES,,WILLIAMS,
